Date,Stock,label,Predicted,prob_down,prob_up,Confidence,window_id,fit_start,fit_end,Return_1d
2025-05-16,RELIANCE,-1,1,0.24063432,0.7593657,0.7593657,4,2020-02-12,2025-04-30,0.0015128840393894
2025-05-16,SBIN,1,1,0.36666518,0.6333348,0.6333348,4,2020-02-12,2025-04-30,0.0003157574502554
2025-05-16,SUNPHARMA,-1,1,0.28025252,0.7197475,0.7197475,4,2020-02-12,2025-04-30,-0.0029882907372267
2025-05-16,TATASTEEL,1,1,0.29881483,0.70118517,0.70118517,4,2020-02-12,2025-04-30,0.0012710022251469
2025-05-16,TCS,-1,1,0.21823567,0.7817643,0.7817643,4,2020-02-12,2025-04-30,-0.0051957112498632
2025-05-16,TECHM,-1,1,0.46397716,0.53602284,0.53602284,4,2020-02-12,2025-04-30,-0.0074274229156998
2025-05-16,TITAN,-1,1,0.41616136,0.58383864,0.58383864,4,2020-02-12,2025-04-30,-0.0008523639515294
2025-05-16,ULTRACEMCO,-1,1,0.3269754,0.6730246,0.6730246,4,2020-02-12,2025-04-30,0.0009248318975703
2025-05-16,WIPRO,-1,1,0.2252689,0.7747311,0.7747311,4,2020-02-12,2025-04-30,-0.0088085406620909
2025-05-19,ASIANPAINT,-1,1,0.31503826,0.68496174,0.68496174,4,2020-02-12,2025-04-30,-0.0094323044290173
2025-05-19,BAJAJ-AUTO,-1,1,0.48167336,0.51832664,0.51832664,4,2020-02-12,2025-04-30,0.0434423804758183
2025-05-19,BAJFINANCE,-1,1,0.40447283,0.5955272,0.5955272,4,2020-02-12,2025-04-30,0.0096541789539099
2025-05-19,BHARTIARTL,1,1,0.33550477,0.6644952,0.6644952,4,2020-02-12,2025-04-30,0.0023704820362395
2025-05-19,BRITANNIA,1,1,0.31093937,0.6890606,0.6890606,4,2020-02-12,2025-04-30,0.0032718217888927
2025-05-19,CIPLA,-1,1,0.23730958,0.7626904,0.7626904,4,2020-02-12,2025-04-30,-0.0055337067930806
2025-05-19,COALINDIA,-1,1,0.40715748,0.5928425,0.5928425,4,2020-02-12,2025-04-30,-0.0051875293054254
2025-05-19,DRREDDY,1,1,0.35947686,0.64052314,0.64052314,4,2020-02-12,2025-04-30,-0.0095067494107815
2025-05-19,EICHERMOT,-1,1,0.42728508,0.5727149,0.5727149,4,2020-02-12,2025-04-30,0.0037208835498201
2025-05-19,GRASIM,-1,1,0.29309744,0.70690256,0.70690256,4,2020-02-12,2025-04-30,-0.0275301281302396
2025-05-19,HEROMOTOCO,-1,1,0.35759705,0.64240295,0.64240295,4,2020-02-12,2025-04-30,0.0097576360252675
2025-05-19,HINDALCO,-1,1,0.25184786,0.74815214,0.74815214,4,2020-02-12,2025-04-30,0.0012166583075172
2025-05-19,INDUSINDBK,1,1,0.11894864,0.88105136,0.88105136,4,2020-02-12,2025-04-30,0.0049346007763402
2025-05-19,ITC,-1,1,0.21446067,0.7855393,0.7855393,4,2020-02-12,2025-04-30,-0.0008033337527806
2025-05-19,JSWSTEEL,-1,1,0.3465547,0.6534453,0.6534453,4,2020-02-12,2025-04-30,-0.0021530633507207
2025-05-19,KOTAKBANK,-1,1,0.32004786,0.67995214,0.67995214,4,2020-02-12,2025-04-30,0.0014229309043389
2025-05-19,LT,1,1,0.40592128,0.5940787,0.5940787,4,2020-02-12,2025-04-30,-0.0012483672343671
2025-05-19,M&M,-1,1,0.22180772,0.7781923,0.7781923,4,2020-02-12,2025-04-30,-0.0024238179315748
2025-05-19,MARUTI,-1,-1,0.5010208,0.4989792,0.5010208,4,2020-02-12,2025-04-30,-0.0004617758033277
2025-05-19,NTPC,-1,1,0.42654473,0.5734553,0.5734553,4,2020-02-12,2025-04-30,0.0059749180704868
2025-05-19,ONGC,-1,1,0.30844718,0.6915528,0.6915528,4,2020-02-12,2025-04-30,-0.0027904719090131
2025-05-19,POWERGRID,-1,1,0.42836297,0.57163703,0.57163703,4,2020-02-12,2025-04-30,0.0128247752772128
2025-05-19,RELIANCE,-1,1,0.2551313,0.7448687,0.7448687,4,2020-02-12,2025-04-30,-0.0107113572515805
2025-05-19,SBIN,1,1,0.3437721,0.6562279,0.6562279,4,2020-02-12,2025-04-30,0.003661128195731
2025-05-19,SUNPHARMA,-1,1,0.3352548,0.6647452,0.6647452,4,2020-02-12,2025-04-30,-0.0027092035545489
2025-05-19,TCS,-1,1,0.21720272,0.7827973,0.7827973,4,2020-02-12,2025-04-30,-0.0119338503513539
2025-05-19,TECHM,-1,1,0.47335142,0.5266486,0.5266486,4,2020-02-12,2025-04-30,-0.0118737978171002
2025-05-19,TITAN,-1,1,0.3250109,0.6749891,0.6749891,4,2020-02-12,2025-04-30,-0.004403268203511
2025-05-19,ULTRACEMCO,-1,1,0.31469518,0.6853048,0.6853048,4,2020-02-12,2025-04-30,0.0020160256788608
2025-05-19,WIPRO,-1,1,0.22851121,0.7714888,0.7714888,4,2020-02-12,2025-04-30,-0.0100664037211941
2025-05-20,ASIANPAINT,-1,1,0.2214517,0.7785483,0.7785483,4,2020-02-12,2025-04-30,-0.0153555946940159
2025-05-20,AXISBANK,-1,1,0.3098668,0.6901332,0.6901332,4,2020-02-12,2025-04-30,-0.0058197503606934
2025-05-20,BHARTIARTL,1,1,0.31959784,0.68040216,0.68040216,4,2020-02-12,2025-04-30,-0.0051696379256434
2025-05-20,BPCL,-1,1,0.21181566,0.78818434,0.78818434,4,2020-02-12,2025-04-30,-0.0135562097922713
2025-05-20,BRITANNIA,1,1,0.27267432,0.7273257,0.7273257,4,2020-02-12,2025-04-30,-0.0165775892803848
2025-05-20,CIPLA,1,1,0.13464552,0.8653545,0.8653545,4,2020-02-12,2025-04-30,-0.0249396259085062
2025-05-20,COALINDIA,-1,1,0.30283296,0.69716704,0.69716704,4,2020-02-12,2025-04-30,0.013409395312296
2025-05-20,DRREDDY,1,1,0.3035338,0.6964662,0.6964662,4,2020-02-12,2025-04-30,0.0042657980146152
2025-05-20,GRASIM,-1,1,0.34194857,0.65805143,0.65805143,4,2020-02-12,2025-04-30,-0.0022735469758851
2025-05-20,HINDALCO,-1,1,0.28287786,0.71712214,0.71712214,4,2020-02-12,2025-04-30,0.0066833957795566
2025-05-20,INDUSINDBK,1,1,0.11200106,0.88799894,0.88799894,4,2020-02-12,2025-04-30,-0.0022957564198624
2025-05-20,ITC,-1,1,0.17854965,0.82145035,0.82145035,4,2020-02-12,2025-04-30,-0.0010336132062899
2025-05-20,JSWSTEEL,-1,1,0.2890194,0.7109806,0.7109806,4,2020-02-12,2025-04-30,-0.0067673601551188
2025-05-20,KOTAKBANK,-1,1,0.31120348,0.6887965,0.6887965,4,2020-02-12,2025-04-30,-0.0099943372031282
2025-05-20,LT,1,1,0.2855636,0.7144364,0.7144364,4,2020-02-12,2025-04-30,-0.0089994787418312
2025-05-20,MARUTI,-1,1,0.44050002,0.5595,0.5595,4,2020-02-12,2025-04-30,-0.0270228307295811
2025-05-20,NESTLEIND,1,1,0.21903366,0.78096634,0.78096634,4,2020-02-12,2025-04-30,-0.0204751770929605
2025-05-20,NTPC,-1,1,0.36103308,0.6389669,0.6389669,4,2020-02-12,2025-04-30,-0.0073881008106855
2025-05-20,ONGC,-1,1,0.30522382,0.6947762,0.6947762,4,2020-02-12,2025-04-30,0.0108686626185598
2025-05-20,POWERGRID,-1,1,0.35030365,0.64969635,0.64969635,4,2020-02-12,2025-04-30,-0.0202270178172429
2025-05-20,RELIANCE,-1,1,0.2773108,0.7226892,0.7226892,4,2020-02-12,2025-04-30,-0.0112437979969685
2025-05-20,SBIN,1,1,0.35659868,0.6434013,0.6434013,4,2020-02-12,2025-04-30,-0.0117609267307324
2025-05-20,SUNPHARMA,-1,1,0.29534048,0.7046595,0.7046595,4,2020-02-12,2025-04-30,-0.0129464580553154
2025-05-20,TCS,-1,1,0.20341778,0.7965822,0.7965822,4,2020-02-12,2025-04-30,-0.0058257550960988
2025-05-20,TECHM,-1,1,0.36186922,0.6381308,0.6381308,4,2020-02-12,2025-04-30,-0.0136438522601086
2025-05-20,TITAN,-1,1,0.2565015,0.7434985,0.7434985,4,2020-02-12,2025-04-30,-0.0102550908584602
2025-05-20,ULTRACEMCO,-1,1,0.25238836,0.74761164,0.74761164,4,2020-02-12,2025-04-30,-0.0194484343224431
2025-05-20,WIPRO,-1,1,0.17431384,0.82568616,0.82568616,4,2020-02-12,2025-04-30,-0.0081032378906475
2025-05-21,ASIANPAINT,-1,1,0.241732,0.758268,0.758268,4,2020-02-12,2025-04-30,0.0073182968385994
2025-05-21,AXISBANK,-1,1,0.28613973,0.7138603,0.7138603,4,2020-02-12,2025-04-30,0.0016725194630895
2025-05-21,BAJAJ-AUTO,-1,1,0.33368313,0.66631687,0.66631687,4,2020-02-12,2025-04-30,0.0143023418668766
2025-05-21,BAJAJFINSV,-1,1,0.31130636,0.68869364,0.68869364,4,2020-02-12,2025-04-30,0.0160591139605963
2025-05-21,BAJFINANCE,-1,1,0.3929181,0.6070819,0.6070819,4,2020-02-12,2025-04-30,0.013052080857216
2025-05-21,BHARTIARTL,1,1,0.28570813,0.7142919,0.7142919,4,2020-02-12,2025-04-30,0.0075183447080107
2025-05-21,BPCL,-1,1,0.16516244,0.83483756,0.83483756,4,2020-02-12,2025-04-30,0.0094279246584842
2025-05-21,BRITANNIA,1,1,0.2688732,0.7311268,0.7311268,4,2020-02-12,2025-04-30,0.0120670796535342
2025-05-21,COALINDIA,-1,1,0.3012724,0.6987276,0.6987276,4,2020-02-12,2025-04-30,-0.006738558065588
2025-05-21,DRREDDY,1,1,0.2742821,0.7257179,0.7257179,4,2020-02-12,2025-04-30,0.0004084113061093
2025-05-21,EICHERMOT,-1,1,0.26338434,0.73661566,0.73661566,4,2020-02-12,2025-04-30,0.0039906855848739
2025-05-21,GRASIM,-1,1,0.30999202,0.690008,0.690008,4,2020-02-12,2025-04-30,-0.0051088783027165
2025-05-21,HCLTECH,-1,1,0.22559035,0.77440965,0.77440965,4,2020-02-12,2025-04-30,0.0083623969531665
2025-05-21,HDFCBANK,1,1,0.34643263,0.6535674,0.6535674,4,2020-02-12,2025-04-30,0.0062144446992922
2025-05-21,HEROMOTOCO,-1,1,0.20818907,0.7918109,0.7918109,4,2020-02-12,2025-04-30,0.0052337470714973
2025-05-21,HINDALCO,-1,1,0.2777512,0.7222488,0.7222488,4,2020-02-12,2025-04-30,0.0003771993827139
2025-05-21,ICICIBANK,-1,1,0.32976067,0.6702393,0.6702393,4,2020-02-12,2025-04-30,0.0045196001444123
2025-05-21,INDUSINDBK,1,1,0.07860607,0.92139393,0.92139393,4,2020-02-12,2025-04-30,-0.0157238578369687
2025-05-21,ITC,-1,1,0.18924862,0.8107514,0.8107514,4,2020-02-12,2025-04-30,-0.0043688267088284
2025-05-21,JSWSTEEL,-1,1,0.27341837,0.72658163,0.72658163,4,2020-02-12,2025-04-30,-0.0116520200583567
2025-05-21,KOTAKBANK,-1,1,0.26854908,0.7314509,0.7314509,4,2020-02-12,2025-04-30,-0.0089947276343994
2025-05-21,LT,1,1,0.29868466,0.70131534,0.70131534,4,2020-02-12,2025-04-30,0.0059419919314445
2025-05-21,M&M,-1,1,0.22016305,0.77983695,0.77983695,4,2020-02-12,2025-04-30,0.0088787136529493
2025-05-21,MARUTI,-1,1,0.2948966,0.7051034,0.7051034,4,2020-02-12,2025-04-30,-0.0018199224962962
2025-05-21,NTPC,-1,1,0.28736967,0.71263033,0.71263033,4,2020-02-12,2025-04-30,0.0103619055629815
2025-05-21,ONGC,-1,1,0.2623266,0.7376734,0.7376734,4,2020-02-12,2025-04-30,-0.0023269399700466
2025-05-21,POWERGRID,-1,1,0.3734048,0.6265952,0.6265952,4,2020-02-12,2025-04-30,-0.005874441677317
2025-05-21,SBIN,1,1,0.36567336,0.63432664,0.63432664,4,2020-02-12,2025-04-30,0.0018455134054582
2025-05-21,SUNPHARMA,-1,1,0.27029097,0.729709,0.729709,4,2020-02-12,2025-04-30,0.0140532259825922
2025-05-21,TATASTEEL,-1,1,0.32957333,0.67042667,0.67042667,4,2020-02-12,2025-04-30,0.0185896687196562
2025-05-21,TCS,-1,1,0.20814967,0.7918503,0.7918503,4,2020-02-12,2025-04-30,0.0078609040039605
2025-05-21,TECHM,-1,1,0.4792884,0.5207116,0.5207116,4,2020-02-12,2025-04-30,0.0140863367020922
2025-05-21,TITAN,-1,1,0.26940203,0.730598,0.730598,4,2020-02-12,2025-04-30,-2.7971295295969867e-05
2025-05-21,ULTRACEMCO,-1,1,0.23267406,0.76732594,0.76732594,4,2020-02-12,2025-04-30,-0.0026502478558104
2025-05-21,WIPRO,-1,1,0.2041353,0.7958647,0.7958647,4,2020-02-12,2025-04-30,0.0048455177235309
2025-05-22,ASIANPAINT,-1,1,0.2942407,0.7057593,0.7057593,4,2020-02-12,2025-04-30,-0.005708414324374
2025-05-22,AXISBANK,-1,1,0.27883625,0.72116375,0.72116375,4,2020-02-12,2025-04-30,-0.0077642806777111
2025-05-22,BAJAJ-AUTO,-1,1,0.27996498,0.720035,0.720035,4,2020-02-12,2025-04-30,0.0052949978867264
2025-05-22,BAJAJFINSV,-1,1,0.30298036,0.69701964,0.69701964,4,2020-02-12,2025-04-30,-0.0178177716725209
2025-05-22,BAJFINANCE,-1,1,0.36075538,0.6392446,0.6392446,4,2020-02-12,2025-04-30,-0.0063604105981505
2025-05-22,BHARTIARTL,1,1,0.24122173,0.7587783,0.7587783,4,2020-02-12,2025-04-30,0.0048834463427407
2025-05-22,BPCL,-1,1,0.20176625,0.79823375,0.79823375,4,2020-02-12,2025-04-30,-0.0088650058428868
2025-05-22,BRITANNIA,1,1,0.274634,0.725366,0.725366,4,2020-02-12,2025-04-30,-0.0101939144478397
2025-05-22,CIPLA,1,1,0.18618137,0.81381863,0.81381863,4,2020-02-12,2025-04-30,-0.009376664261156
2025-05-22,COALINDIA,-1,1,0.35398006,0.64601994,0.64601994,4,2020-02-12,2025-04-30,-0.0160354255588406
2025-05-22,DRREDDY,1,1,0.27745408,0.7225459,0.7225459,4,2020-02-12,2025-04-30,-0.00204132317784
2025-05-22,EICHERMOT,-1,1,0.30052185,0.69947815,0.69947815,4,2020-02-12,2025-04-30,-0.0040672716991263
2025-05-22,GRASIM,-1,1,0.30341816,0.69658184,0.69658184,4,2020-02-12,2025-04-30,-0.0119323554389978
2025-05-22,HDFCBANK,1,1,0.32724446,0.67275554,0.67275554,4,2020-02-12,2025-04-30,-0.0035810704299872
2025-05-22,HEROMOTOCO,-1,1,0.23251897,0.767481,0.767481,4,2020-02-12,2025-04-30,0.0029315955507442
2025-05-22,HINDALCO,-1,1,0.27051848,0.7294815,0.7294815,4,2020-02-12,2025-04-30,-0.0202866209344989
2025-05-22,HINDUNILVR,1,1,0.19478077,0.80521923,0.80521923,4,2020-02-12,2025-04-30,-0.0140444418265001
2025-05-22,ICICIBANK,1,1,0.31957626,0.68042374,0.68042374,4,2020-02-12,2025-04-30,-0.0017996720468936
2025-05-22,INDUSINDBK,1,1,0.12995386,0.87004614,0.87004614,4,2020-02-12,2025-04-30,0.0195467076490181
2025-05-22,INFY,1,1,0.2892599,0.7107401,0.7107401,4,2020-02-12,2025-04-30,-0.0133885745146965
2025-05-22,JSWSTEEL,-1,1,0.2668178,0.7331822,0.7331822,4,2020-02-12,2025-04-30,0.0046957740906974
2025-05-22,KOTAKBANK,-1,1,0.21691841,0.7830816,0.7830816,4,2020-02-12,2025-04-30,-0.0026553158423077
2025-05-22,LT,1,1,0.23896831,0.7610317,0.7610317,4,2020-02-12,2025-04-30,-0.0104764852265966
2025-05-22,M&M,1,1,0.18718165,0.81281835,0.81281835,4,2020-02-12,2025-04-30,-0.0273076399378593
2025-05-22,MARUTI,-1,1,0.2314763,0.7685237,0.7685237,4,2020-02-12,2025-04-30,-0.0134760176949809
2025-05-22,NESTLEIND,1,1,0.16779584,0.83220416,0.83220416,4,2020-02-12,2025-04-30,-0.012914857340071
2025-05-22,NTPC,-1,1,0.30435532,0.6956447,0.6956447,4,2020-02-12,2025-04-30,-0.0137222937844058
2025-05-22,ONGC,-1,1,0.33892238,0.6610776,0.6610776,4,2020-02-12,2025-04-30,-0.0281888508576624
2025-05-22,POWERGRID,1,1,0.35093665,0.64906335,0.64906335,4,2020-02-12,2025-04-30,-0.0177274639852192
2025-05-22,RELIANCE,1,1,0.25065172,0.7493483,0.7493483,4,2020-02-12,2025-04-30,-0.0138537886130784
2025-05-22,SBIN,1,1,0.34325796,0.65674204,0.65674204,4,2020-02-12,2025-04-30,-0.0023503429599796
2025-05-22,SUNPHARMA,-1,1,0.27218628,0.7278137,0.7278137,4,2020-02-12,2025-04-30,-0.0075644713988043
2025-05-22,TATASTEEL,-1,1,0.43550247,0.56449753,0.56449753,4,2020-02-12,2025-04-30,-0.0021653180481746
2025-05-22,TCS,-1,1,0.16572082,0.8342792,0.8342792,4,2020-02-12,2025-04-30,-0.0138408997920859
2025-05-22,TITAN,-1,1,0.21733278,0.7826672,0.7826672,4,2020-02-12,2025-04-30,-0.0110319412403079
2025-05-22,ULTRACEMCO,-1,1,0.24446136,0.75553864,0.75553864,4,2020-02-12,2025-04-30,0.001200093776807
2025-05-23,ASIANPAINT,-1,1,0.26970702,0.730293,0.730293,4,2020-02-12,2025-04-30,0.0070894916843478
2025-05-23,AXISBANK,-1,1,0.34714043,0.65285957,0.65285957,4,2020-02-12,2025-04-30,0.018174158845331
2025-05-23,BAJAJ-AUTO,-1,1,0.24360967,0.75639033,0.75639033,4,2020-02-12,2025-04-30,0.0008587427753534
2025-05-23,BAJAJFINSV,-1,1,0.2816158,0.7183842,0.7183842,4,2020-02-12,2025-04-30,0.0177411677304653
2025-05-23,BAJFINANCE,1,1,0.37088746,0.62911254,0.62911254,4,2020-02-12,2025-04-30,0.011434490577185
2025-05-23,BHARTIARTL,1,1,0.24338406,0.75661594,0.75661594,4,2020-02-12,2025-04-30,0.0001637267653
2025-05-23,BRITANNIA,1,1,0.3030296,0.6969704,0.6969704,4,2020-02-12,2025-04-30,0.0090115038732891
2025-05-23,CIPLA,1,1,0.2303887,0.7696113,0.7696113,4,2020-02-12,2025-04-30,0.0106911801103639
2025-05-23,DRREDDY,1,1,0.2831955,0.7168045,0.7168045,4,2020-02-12,2025-04-30,0.0064637598157755
2025-05-23,GRASIM,-1,1,0.33521658,0.6647834,0.6647834,4,2020-02-12,2025-04-30,-0.0056832267352324
2025-05-23,HDFCBANK,1,1,0.30072057,0.6992794,0.6992794,4,2020-02-12,2025-04-30,0.0071357483768594
2025-05-23,HINDUNILVR,1,1,0.2378549,0.7621451,0.7621451,4,2020-02-12,2025-04-30,0.0122280715641966
2025-05-23,INDUSINDBK,1,1,0.13793427,0.86206573,0.86206573,4,2020-02-12,2025-04-30,0.0107006680433916
2025-05-23,INFY,1,1,0.4069481,0.5930519,0.5930519,4,2020-02-12,2025-04-30,0.0111793214390338
2025-05-23,ITC,-1,1,0.32969415,0.67030585,0.67030585,4,2020-02-12,2025-04-30,0.0239380582423265
2025-05-23,KOTAKBANK,-1,1,0.24792916,0.75207084,0.75207084,4,2020-02-12,2025-04-30,0.0169425999102554
2025-05-23,LT,1,1,0.2658766,0.7341234,0.7341234,4,2020-02-12,2025-04-30,0.0136565467747375
2025-05-23,M&M,1,1,0.22543663,0.7745634,0.7745634,4,2020-02-12,2025-04-30,0.0021288241064914
2025-05-23,NTPC,-1,1,0.30814284,0.69185716,0.69185716,4,2020-02-12,2025-04-30,0.0093731277553248
2025-05-23,ONGC,-1,1,0.3118533,0.6881467,0.6881467,4,2020-02-12,2025-04-30,0.0106344361893895
2025-05-23,RELIANCE,1,1,0.29561335,0.70438665,0.70438665,4,2020-02-12,2025-04-30,0.0123456983362255
2025-05-23,SBIN,1,1,0.34793353,0.65206647,0.65206647,4,2020-02-12,2025-04-30,0.0066857681832352
2025-05-23,TATASTEEL,-1,1,0.4360314,0.5639686,0.5639686,4,2020-02-12,2025-04-30,0.0104160807588968
2025-05-23,TCS,-1,1,0.31037444,0.68962556,0.68962556,4,2020-02-12,2025-04-30,0.0108138844583571
2025-05-23,ULTRACEMCO,-1,1,0.28538746,0.71461254,0.71461254,4,2020-02-12,2025-04-30,0.0056506592141261
2025-05-26,ASIANPAINT,-1,1,0.36100143,0.63899857,0.63899857,4,2020-02-12,2025-04-30,0.0050528938690859
2025-05-26,BAJAJ-AUTO,-1,1,0.32405126,0.67594874,0.67594874,4,2020-02-12,2025-04-30,0.0248827458665361
2025-05-26,BAJAJFINSV,-1,1,0.3187769,0.6812231,0.6812231,4,2020-02-12,2025-04-30,0.0079057821331771
2025-05-26,BAJFINANCE,1,1,0.44108015,0.55891985,0.55891985,4,2020-02-12,2025-04-30,0.0028128035606862
2025-05-26,BHARTIARTL,1,1,0.3217833,0.6782167,0.6782167,4,2020-02-12,2025-04-30,0.0085713327629819
2025-05-26,BRITANNIA,1,1,0.30674374,0.69325626,0.69325626,4,2020-02-12,2025-04-30,0.0070172186395387
2025-05-26,CIPLA,1,1,0.27355516,0.72644484,0.72644484,4,2020-02-12,2025-04-30,0.0
2025-05-26,DRREDDY,1,1,0.3662554,0.6337446,0.6337446,4,2020-02-12,2025-04-30,0.0087798717567693
2025-05-26,GRASIM,-1,1,0.44229513,0.55770487,0.55770487,4,2020-02-12,2025-04-30,-0.001128031636851
2025-05-26,HCLTECH,-1,1,0.3553601,0.6446399,0.6446399,4,2020-02-12,2025-04-30,0.0154108229496234
2025-05-26,HDFCBANK,1,1,0.35894614,0.64105386,0.64105386,4,2020-02-12,2025-04-30,0.0034132505528097
2025-05-26,HINDALCO,-1,1,0.49991024,0.50008976,0.50008976,4,2020-02-12,2025-04-30,0.0174588904390669
2025-05-26,ICICIBANK,-1,1,0.42131722,0.5786828,0.5786828,4,2020-02-12,2025-04-30,0.007449204646057
2025-05-26,INDUSINDBK,1,1,0.27245617,0.72754383,0.72754383,4,2020-02-12,2025-04-30,0.008444606712513
2025-05-26,ITC,-1,1,0.41904467,0.5809553,0.5809553,4,2020-02-12,2025-04-30,0.0151272244242803
2025-05-26,JSWSTEEL,-1,1,0.33308226,0.66691774,0.66691774,4,2020-02-12,2025-04-30,0.0235994671728172
2025-05-26,KOTAKBANK,1,1,0.24898648,0.7510135,0.7510135,4,2020-02-12,2025-04-30,-0.0054742062724495
2025-05-26,LT,1,1,0.37433124,0.62566876,0.62566876,4,2020-02-12,2025-04-30,0.0135559857726534
2025-05-26,MARUTI,1,1,0.3136474,0.6863526,0.6863526,4,2020-02-12,2025-04-30,-0.0025696511649199
2025-05-26,NESTLEIND,-1,1,0.39635152,0.6036485,0.6036485,4,2020-02-12,2025-04-30,0.0164016852931738
2025-05-26,NTPC,-1,1,0.45435417,0.54564583,0.54564583,4,2020-02-12,2025-04-30,-0.0031921978717287
2025-05-26,ONGC,-1,1,0.41742164,0.58257836,0.58257836,4,2020-02-12,2025-04-30,0.0069603189378957
2025-05-26,POWERGRID,1,-1,0.5398082,0.4601918,0.5398082,4,2020-02-12,2025-04-30,-0.0046964845083883
2025-05-26,RELIANCE,1,1,0.437159,0.562841,0.562841,4,2020-02-12,2025-04-30,0.0056069267341529
2025-05-26,SBIN,1,1,0.43325365,0.56674635,0.56674635,4,2020-02-12,2025-04-30,0.0049336464754261
2025-05-26,SUNPHARMA,1,1,0.39740086,0.60259914,0.60259914,4,2020-02-12,2025-04-30,-0.0044547992437297
2025-05-26,TATASTEEL,-1,-1,0.5772666,0.4227334,0.5772666,4,2020-02-12,2025-04-30,-0.0028226488346033
2025-05-26,TCS,-1,1,0.3679263,0.6320737,0.6320737,4,2020-02-12,2025-04-30,0.0064589208467711
2025-05-26,TECHM,-1,-1,0.6748805,0.3251195,0.6748805,4,2020-02-12,2025-04-30,0.0133519210509478
2025-05-26,TITAN,-1,1,0.32328445,0.67671555,0.67671555,4,2020-02-12,2025-04-30,0.0085482346050611
2025-05-26,ULTRACEMCO,-1,1,0.35354614,0.64645386,0.64645386,4,2020-02-12,2025-04-30,-0.0048526862504908
2025-05-27,ASIANPAINT,-1,1,0.21244276,0.78755724,0.78755724,4,2020-02-12,2025-04-30,0.0001719978397409
2025-05-27,AXISBANK,1,1,0.22602713,0.77397287,0.77397287,4,2020-02-12,2025-04-30,-0.0161290225285122
2025-05-27,BAJAJ-AUTO,-1,1,0.26697648,0.7330235,0.7330235,4,2020-02-12,2025-04-30,0.0005023048572454
2025-05-27,BAJAJFINSV,-1,1,0.26412988,0.7358701,0.7358701,4,2020-02-12,2025-04-30,-0.0110592125336591
2025-05-27,BAJFINANCE,1,1,0.32892156,0.67107844,0.67107844,4,2020-02-12,2025-04-30,-0.0106262536764253
2025-05-27,BHARTIARTL,1,1,0.19534731,0.8046527,0.8046527,4,2020-02-12,2025-04-30,-0.0019486379389932
2025-05-27,BPCL,1,1,0.1849814,0.8150186,0.8150186,4,2020-02-12,2025-04-30,-0.0184239062970194
2025-05-27,BRITANNIA,1,1,0.18144208,0.8185579,0.8185579,4,2020-02-12,2025-04-30,-0.0051583728719349
2025-05-27,CIPLA,1,1,0.1780737,0.8219263,0.8219263,4,2020-02-12,2025-04-30,-0.0024929225189872
2025-05-27,DRREDDY,1,1,0.25409758,0.7459024,0.7459024,4,2020-02-12,2025-04-30,0.0018534084767947
2025-05-27,GRASIM,1,1,0.2768591,0.7231409,0.7231409,4,2020-02-12,2025-04-30,-0.0158861916825259
2025-05-27,HDFCBANK,1,1,0.28957242,0.7104276,0.7104276,4,2020-02-12,2025-04-30,-0.0071641361237514
2025-05-27,HINDUNILVR,1,1,0.1879651,0.8120349,0.8120349,4,2020-02-12,2025-04-30,-0.0058058929886535
2025-05-27,ICICIBANK,-1,1,0.28940624,0.71059376,0.71059376,4,2020-02-12,2025-04-30,-0.0097219743570977
2025-05-27,INDUSINDBK,1,1,0.18782216,0.81217784,0.81217784,4,2020-02-12,2025-04-30,0.0257468282085719
2025-05-27,INFY,1,1,0.26084358,0.7391564,0.7391564,4,2020-02-12,2025-04-30,-0.0065802019164873
2025-05-27,KOTAKBANK,1,1,0.19555533,0.8044447,0.8044447,4,2020-02-12,2025-04-30,-0.0056956128273065
2025-05-27,LT,1,1,0.28706628,0.7129337,0.7129337,4,2020-02-12,2025-04-30,-0.0023843826076187
2025-05-27,MARUTI,1,1,0.18114543,0.8188546,0.8188546,4,2020-02-12,2025-04-30,-0.0005635419585637
2025-05-27,NESTLEIND,-1,1,0.309489,0.690511,0.690511,4,2020-02-12,2025-04-30,0.0028115419164427
2025-05-27,POWERGRID,1,1,0.384381,0.615619,0.615619,4,2020-02-12,2025-04-30,-0.0072463244720999
2025-05-27,RELIANCE,1,1,0.27635264,0.72364736,0.72364736,4,2020-02-12,2025-04-30,-0.0088514473023906
2025-05-27,SBIN,1,1,0.3067764,0.6932236,0.6932236,4,2020-02-12,2025-04-30,-0.0008811888932342
2025-05-27,TATASTEEL,-1,1,0.38812578,0.6118742,0.6118742,4,2020-02-12,2025-04-30,-0.0052303401042225
2025-05-27,TECHM,1,1,0.48499036,0.51500964,0.51500964,4,2020-02-12,2025-04-30,-0.0056200987374209
2025-05-27,TITAN,-1,1,0.32453227,0.6754677,0.6754677,4,2020-02-12,2025-04-30,-0.0057890235636659
2025-05-27,WIPRO,1,1,0.18066555,0.81933445,0.81933445,4,2020-02-12,2025-04-30,-0.0079523717466228
2025-05-28,ASIANPAINT,-1,1,0.19527477,0.8047252,0.8047252,4,2020-02-12,2025-04-30,-0.0104829604580081
2025-05-28,AXISBANK,1,1,0.2171784,0.7828216,0.7828216,4,2020-02-12,2025-04-30,-0.0007528107523488
2025-05-28,BAJAJ-AUTO,-1,1,0.30325985,0.69674015,0.69674015,4,2020-02-12,2025-04-30,-0.0127190028836189
