Date,Stock,label,Predicted,prob_down,prob_up,Confidence,Return_1d
2025-09-16,ASIANPAINT,-1,1,0.3474201,0.6525799,0.6525799,-0.0086711090149693
2025-09-17,ASIANPAINT,-1,-1,0.54379225,0.45620772,0.54379225,0.0051191950743603
2025-09-18,ASIANPAINT,-1,-1,0.55490696,0.44509304,0.55490696,-0.0059752673842674
2025-09-19,ASIANPAINT,-1,-1,0.5939313,0.40606868,0.5939313,0.0012102277463552
2025-09-22,ASIANPAINT,-1,-1,0.62226206,0.37773794,0.62226206,0.0004029873084616
2025-09-23,ASIANPAINT,-1,1,0.38876784,0.61123216,0.61123216,-0.0144198537361228
2025-09-24,ASIANPAINT,-1,-1,0.6150791,0.3849209,0.6150791,0.0042095021787
2025-09-25,ASIANPAINT,-1,1,0.46198696,0.53801304,0.53801304,-0.0216506942774848
2025-09-29,ASIANPAINT,-1,1,0.4462644,0.5537356,0.5537356,-8.537591914792309e-05
2025-09-30,ASIANPAINT,1,-1,0.50994444,0.4900556,0.50994444,0.0031588655849095
2025-10-01,ASIANPAINT,1,1,0.41509402,0.584906,0.584906,-0.006042494116653
2025-10-03,ASIANPAINT,1,1,0.4900174,0.5099826,0.5099826,0.0094185529298052
2025-10-06,ASIANPAINT,1,1,0.4307049,0.5692951,0.5692951,-0.0012723878662173
2025-10-07,ASIANPAINT,1,-1,0.50921184,0.49078816,0.50921184,-0.000849304653232
2025-10-08,ASIANPAINT,1,-1,0.613328,0.38667205,0.613328,-0.0103281503779028
2025-10-09,ASIANPAINT,1,-1,0.5879191,0.41208085,0.5879191,0.0033927445169288
2025-10-10,ASIANPAINT,1,-1,0.660017,0.339983,0.660017,0.0016264813476363
2025-10-13,ASIANPAINT,1,-1,0.676069,0.32393098,0.676069,0.0009828094034149
2025-10-14,ASIANPAINT,1,-1,0.61535335,0.38464665,0.61535335,-0.0104161523535299
2025-10-15,ASIANPAINT,1,-1,0.6126101,0.38738993,0.6126101,0.0245890805655568
2025-10-16,ASIANPAINT,1,-1,0.5711167,0.42888334,0.5711167,0.0145677281478673
2025-10-20,ASIANPAINT,-1,-1,0.55165553,0.4483445,0.55165553,0.0032697139599937
2025-10-21,ASIANPAINT,1,-1,0.5404709,0.4595291,0.5404709,-0.0045309397163724
2025-10-23,ASIANPAINT,1,1,0.34193867,0.6580613,0.6580613,-0.0008784659278623
2025-10-24,ASIANPAINT,1,1,0.34642762,0.6535724,0.6535724,-0.000319625306507
2025-10-27,ASIANPAINT,1,1,0.24122238,0.7587776,0.7587776,0.0068756563039833
2025-10-28,ASIANPAINT,1,1,0.21369499,0.786305,0.786305,-0.0037716986497042
2025-10-29,ASIANPAINT,1,1,0.25002545,0.74997455,0.74997455,0.0117164390795352
2025-10-30,ASIANPAINT,1,1,0.22030723,0.77969277,0.77969277,-0.0059872983975053
2025-10-31,ASIANPAINT,1,1,0.19426918,0.8057308,0.8057308,-0.0050326787885834
2025-11-03,ASIANPAINT,1,1,0.15651166,0.84348834,0.84348834,0.0005575459486033
2025-11-04,ASIANPAINT,1,1,0.30239242,0.6976076,0.6976076,-0.0101505391750017
2025-11-06,ASIANPAINT,1,1,0.4213155,0.5786845,0.5786845,0.0467286438836493
2025-11-07,ASIANPAINT,1,-1,0.50428957,0.49571043,0.50428957,0.004187652919976
2025-11-10,ASIANPAINT,1,1,0.4988228,0.5011772,0.5011772,0.0140026018196273
2025-11-11,ASIANPAINT,1,1,0.4604473,0.5395527,0.5395527,0.0025656137093021
2025-11-12,ASIANPAINT,1,-1,0.5445967,0.45540336,0.5445967,0.0423755336258231
2025-11-14,ASIANPAINT,-1,1,0.4825892,0.5174108,0.5174108,0.0093769818448994
2025-11-18,ASIANPAINT,1,1,0.4476108,0.5523892,0.5523892,0.0078380031981966
2025-11-19,ASIANPAINT,1,1,0.30128044,0.69871956,0.69871956,-0.0042326389635667
2025-11-20,ASIANPAINT,1,1,0.2497896,0.7502104,0.7502104,-0.0117150716783961
2025-11-21,ASIANPAINT,1,1,0.33655596,0.66344404,0.66344404,0.0058745536545499
2025-11-24,ASIANPAINT,1,1,0.30773073,0.69226927,0.69226927,0.0009037938633678
2025-11-25,ASIANPAINT,-1,1,0.3190025,0.6809975,0.6809975,-0.0011808496809561
2025-11-26,ASIANPAINT,-1,1,0.28962243,0.7103776,0.7103776,-0.000625929757828
2025-11-27,ASIANPAINT,-1,1,0.3129663,0.6870337,0.6870337,0.0017745642506088
2025-11-28,ASIANPAINT,-1,1,0.3064772,0.6935228,0.6935228,-0.0016325223691688
2025-12-01,ASIANPAINT,-1,1,0.36324733,0.63675267,0.63675267,-0.0023656432363344
2025-12-02,ASIANPAINT,-1,-1,0.67285717,0.32714286,0.67285717,0.0302691455333827
2025-12-03,ASIANPAINT,-1,-1,0.5686444,0.43135563,0.5686444,-0.0003045973373597
2025-12-04,ASIANPAINT,-1,-1,0.6386575,0.3613425,0.6386575,0.0012527344411292
2025-12-05,ASIANPAINT,-1,-1,0.7219881,0.2780119,0.7219881,0.0038211987740792
2025-12-08,ASIANPAINT,-1,-1,0.70277953,0.2972205,0.70277953,-0.0135421765780275
2025-12-11,ASIANPAINT,-1,-1,0.7096063,0.29039374,0.7096063,-0.0089499367645747
2025-12-15,ASIANPAINT,-1,-1,0.76629174,0.23370825,0.76629174,0.0055699877285075
2025-12-16,ASIANPAINT,-1,-1,0.6864357,0.31356427,0.6864357,0.0038486264872297
2025-12-17,ASIANPAINT,-1,-1,0.675277,0.324723,0.675277,-0.0018631808211782
2025-12-22,ASIANPAINT,1,1,0.48767662,0.5123234,0.5123234,0.0027501680706707
2025-12-26,ASIANPAINT,1,-1,0.51987505,0.48012492,0.51987505,-0.0140010770059235
2025-12-29,ASIANPAINT,1,-1,0.6037605,0.39623952,0.6037605,0.0105224476037684
2025-12-30,ASIANPAINT,1,-1,0.6005521,0.39944795,0.6005521,-0.006161221487824
2025-12-31,ASIANPAINT,1,-1,0.7419961,0.2580039,0.7419961,0.0040604542557409
2026-01-01,ASIANPAINT,1,-1,0.7329087,0.26709124,0.7329087,-0.0063188301137389
2026-01-05,ASIANPAINT,-1,-1,0.773321,0.22667904,0.773321,0.0155089080593877
2026-01-06,ASIANPAINT,-1,-1,0.828941,0.171059,0.828941,0.010725937677376
2026-01-07,ASIANPAINT,-1,-1,0.85901546,0.14098457,0.85901546,-0.0127908306486129
2026-01-08,ASIANPAINT,-1,-1,0.7411648,0.25883523,0.7411648,-0.0081511721861475
2026-01-09,ASIANPAINT,-1,-1,0.80507594,0.19492406,0.80507594,0.0139960523954782
2026-01-12,ASIANPAINT,-1,-1,0.8238542,0.17614582,0.8238542,0.0250928693483454
2026-01-13,ASIANPAINT,-1,-1,0.79554486,0.2044551,0.79554486,-0.0034870369617994
2026-01-14,ASIANPAINT,-1,-1,0.807914,0.19208597,0.807914,-0.0250840679276468
2026-01-15,ASIANPAINT,-1,-1,0.7104986,0.28950143,0.7104986,0.0
2026-01-16,ASIANPAINT,-1,-1,0.77122253,0.22877748,0.77122253,-0.0202565840926053
2026-01-19,ASIANPAINT,-1,-1,0.787644,0.21235597,0.787644,-0.0010518707412208
2026-01-20,ASIANPAINT,-1,-1,0.6600488,0.33995122,0.6600488,-0.0284676479098583
2026-01-21,ASIANPAINT,-1,-1,0.68054664,0.31945333,0.68054664,-0.0054193449958017
2026-01-22,ASIANPAINT,-1,-1,0.6369586,0.36304137,0.6369586,0.0160459770789842
2026-01-23,ASIANPAINT,-1,-1,0.6654013,0.33459872,0.6654013,-3.7021101576439897e-05
2026-01-27,ASIANPAINT,-1,1,0.23756665,0.76243335,0.76243335,-0.0299219232181016
2026-01-28,ASIANPAINT,-1,1,0.2065888,0.7934112,0.7934112,-0.0423211826801647
2026-01-30,ASIANPAINT,-1,1,0.37253284,0.62746716,0.62746716,0.0050910798129657
2026-02-05,ASIANPAINT,-1,-1,0.58567566,0.41432434,0.58567566,-0.0083988477701002
2026-02-06,ASIANPAINT,1,-1,0.57628345,0.42371655,0.57628345,-0.0127461859114572
2026-02-11,ASIANPAINT,1,-1,0.6743762,0.3256238,0.6743762,-0.0004595996036794
2026-02-16,ASIANPAINT,-1,-1,0.50196385,0.49803615,0.50196385,0.0130155722190572
2026-02-17,ASIANPAINT,-1,-1,0.73155046,0.26844952,0.73155046,0.0167695444646673
2026-02-18,ASIANPAINT,-1,-1,0.7148982,0.28510174,0.7148982,-0.0021743681381146
2026-02-19,ASIANPAINT,-1,-1,0.6497926,0.3502074,0.6497926,-0.0128695561742249
2026-02-20,ASIANPAINT,-1,1,0.4615162,0.5384838,0.5384838,0.0113712297038026
2026-02-23,ASIANPAINT,-1,-1,0.61591965,0.38408035,0.61591965,0.000658891088209
2026-02-24,ASIANPAINT,-1,-1,0.629305,0.37069502,0.629305,-0.0068320590398903
2026-02-25,ASIANPAINT,-1,1,0.42707902,0.572921,0.572921,0.0013674545414443
2026-02-26,ASIANPAINT,-1,-1,0.5450771,0.45492294,0.5450771,-0.0088975338805246
2026-02-27,ASIANPAINT,-1,-1,0.5035135,0.49648649,0.5035135,-0.0078082391475211
2026-03-02,ASIANPAINT,-1,1,0.44319636,0.55680364,0.55680364,-0.0290799827184353
2026-03-04,ASIANPAINT,-1,1,0.45490408,0.5450959,0.5450959,-0.0094924994830623
2026-03-05,ASIANPAINT,-1,1,0.49590975,0.50409025,0.50409025,0.0011377987536349
2026-03-06,ASIANPAINT,-1,-1,0.52046275,0.47953728,0.52046275,-0.0036279607705999
2026-03-09,ASIANPAINT,-1,1,0.45107478,0.5489252,0.5489252,-0.0257512398209585
2026-03-10,ASIANPAINT,-1,-1,0.6469061,0.35309392,0.6469061,0.0268371092422636
2026-03-11,ASIANPAINT,1,-1,0.60269,0.39731002,0.60269,-0.0212243046905964
2026-03-13,ASIANPAINT,-1,-1,0.5991228,0.40087718,0.5991228,-0.0109850094003814
2026-03-17,ASIANPAINT,-1,-1,0.7111076,0.2888924,0.7111076,0.009243811359227
2026-03-18,ASIANPAINT,-1,-1,0.72928554,0.27071446,0.72928554,0.0106782892528709
